"treatment","temp","folder","counts_file","experiment","sampling","who_counted","strain","growth","growth1","growth2","first","last","recoveryTemp","recoveryTime"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,5,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,4,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,4,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,4,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,2,2,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,3,2,4,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,3,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,2,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,2,3,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,4,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,1,7,5,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,4,3,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,4,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,2,0,2,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,3,2,6,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,2,3,3,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,1,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,6,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,2,2,2,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,4,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",NA,NA,NA,2,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,3,7,2,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,6,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,4,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,5,5,4,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,4,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,1,1,1,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,1,1,1,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,6,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,1,1,1,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,2,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,3,7,1,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,3,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,4,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,4,3,7,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,5,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,2,7,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,6,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",NA,NA,NA,NA,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,2,3,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",3,1,2,2,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,3,7,1,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,5,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",2,0,2,1,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",3,1,2,3,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,1,6,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,2,5,4,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",1,0,1,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",NA,NA,NA,4,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,4,3,5,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",4,0,4,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",8,2,6,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",NA,NA,NA,4,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",6,2,4,5,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",10,4,6,8,18,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",1,1,0,3,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",3,0,3,1,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",9,3,6,4,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,1,6,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1587",7,2,5,1,8,"30C recovery","6 hr recovery"
